6,1,31,1,6,"Object.prototype.inheritsFrom@45-50@./benchmarks/v8-v7/deltablue.js","./benchmarks/v8-v7/deltablue.js","Object.prototype.inheritsFrom","Object.prototype.inheritsFrom ( shuper )",45,50
3,1,13,0,3,"OrderedCollection@52-54@./benchmarks/v8-v7/deltablue.js","./benchmarks/v8-v7/deltablue.js","OrderedCollection","OrderedCollection ( )",52,54
3,1,14,1,3,"OrderedCollection.prototype.add@56-58@./benchmarks/v8-v7/deltablue.js","./benchmarks/v8-v7/deltablue.js","OrderedCollection.prototype.add","OrderedCollection.prototype.add ( elm )",56,58
3,1,13,1,3,"OrderedCollection.prototype.at@60-62@./benchmarks/v8-v7/deltablue.js","./benchmarks/v8-v7/deltablue.js","OrderedCollection.prototype.at","OrderedCollection.prototype.at ( index )",60,62
3,1,11,0,3,"OrderedCollection.prototype.size@64-66@./benchmarks/v8-v7/deltablue.js","./benchmarks/v8-v7/deltablue.js","OrderedCollection.prototype.size","OrderedCollection.prototype.size ( )",64,66
3,1,13,0,3,"OrderedCollection.prototype.removeFirst@68-70@./benchmarks/v8-v7/deltablue.js","./benchmarks/v8-v7/deltablue.js","OrderedCollection.prototype.removeFirst","OrderedCollection.prototype.removeFirst ( )",68,70
14,4,92,1,14,"OrderedCollection.prototype.remove@72-85@./benchmarks/v8-v7/deltablue.js","./benchmarks/v8-v7/deltablue.js","OrderedCollection.prototype.remove","OrderedCollection.prototype.remove ( elm )",72,85
4,1,19,2,4,"Strength@97-100@./benchmarks/v8-v7/deltablue.js","./benchmarks/v8-v7/deltablue.js","Strength","Strength ( strengthValue , name )",97,100
3,1,16,2,3,"Strength.stronger@102-104@./benchmarks/v8-v7/deltablue.js","./benchmarks/v8-v7/deltablue.js","Strength.stronger","Strength.stronger ( s1 , s2 )",102,104
3,1,16,2,3,"Strength.weaker@106-108@./benchmarks/v8-v7/deltablue.js","./benchmarks/v8-v7/deltablue.js","Strength.weaker","Strength.weaker ( s1 , s2 )",106,108
